attributeName,attributeValue,testName,subTestName,subSubTestName,relaxedUpperLimit,upperLimit,measurementValue,lowerLimit,relaxedLowerLimit,measurementUnits,priority,status,failureMessage,startTime,stopTime,timeInterval
SwName,LN DFU,,,,,,,,,,,,,,,
SwVersion,A_2.33.0.2-M_2.1.0-S0.0.6,,,,,,,,,,,,,,,
PrimaryIdentity,DLX1443001H1M9K1K,,,,,,,,,,,,,,,
LimitVersion,v1.0.0,,,,,,,,,,,,,,,
FixtureID,SC20210131LH-000004,,,,,,,,,,,,,,,
HeadID,4,,,,,,,,,,,,,,,
,,RF,SmokeyTest_WDFU,Platform_apSoC_2,NA,4294967295,25966,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_aop_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_wakeup_src_1,NA,4294967295,1853186606,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_wakeup_src_2,NA,4294967295,1314210399,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_wakeup_src_3,NA,4294967295,1397771593,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_wakeup_src_4,NA,4294967295,828326223,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_wakeup_src_5,NA,4294967295,1348421970,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_wakeup_src_6,NA,4294967295,81,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ap_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ap_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ap_3,NA,4294967295,1128346420,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ap_4,NA,4294967295,909132080,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ep_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ep_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ep_3,NA,4294967295,1128346673,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_ep_4,NA,4294967295,1127559728,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_SoCGPIOBase_1_L,NA,4294967295,1007681536,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_SoCGPIOBase_1_H,NA,4294967295,2,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_rootWakeSource_1,NA,4294967295,7239010,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_PCIeBarBase_1_L,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_PCIeBarBase_1_H,NA,4294967295,6,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_apPmDev_1,NA,4294967295,1634754416,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_apPmDev_2,NA,4294967295,109,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_pmu_gpio_lid_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_pmu_gpio_uid_1,NA,4294967295,26,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_vbus_wake_src_unsupported_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_pmureg_gpio_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_pmureg_gpio_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_pmureg_gpio_3,NA,4294967295,1127826998,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_pmureg_gpio_4,NA,4294967295,1128612144,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wifiWakeUpMode_1,NA,4294967295,26978,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wl_pcieptm_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlpciegen2_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlanipc_1,NA,4294967295,1885563237,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wl_sr_delay_1,NA,4294967295,6000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_IPC_Version_1,NA,4294967295,7,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_dsAsyncWL_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_remoteFem_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wifi_module_1,NA,4294967295,1111706932,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wifi_module_2,NA,4294967295,3356728,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_ignoreWlanSpmiErr_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_WL_RAM_START_ADDR_1,NA,4294967295,2097152,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_WL_RAM_END_ADDR_1,NA,4294967295,5111804,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_bus_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_bus_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_bus_3,NA,4294967295,1127826246,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_bus_4,NA,4294967295,876953904,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_sid_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_sid_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_sid_3,NA,4294967295,1127826243,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_sid_4,NA,4294967295,1111769392,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_regaddr_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_regaddr_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_regaddr_3,NA,4294967295,1127826245,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wlrffe_regaddr_4,NA,4294967295,1162166576,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_wifiant_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btipc_1,NA,4294967295,1885563237,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_dsAsyncBT_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btPmDev_1,NA,4294967295,1651793776,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btPmDev_2,NA,4294967295,109,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_bus_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_bus_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_bus_3,NA,4294967295,1127826233,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_bus_4,NA,4294967295,1111572784,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_sid_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_sid_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_sid_3,NA,4294967295,1127826233,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_sid_4,NA,4294967295,1110913584,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_regaddr_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_regaddr_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_regaddr_3,NA,4294967295,1127826233,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btrffe_regaddr_4,NA,4294967295,1110585904,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bt_mca_1,NA,4294967295,1852796517,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_uimVinyl_1,NA,4294967295,2,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_rffeBusNrOffset_1,NA,4294967295,32,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbpciegen2_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbpciegen3_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbpciegen4_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bufferedRffe_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbQlinkSupported_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbTsensSupported_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbRffeHwRevIdSupported_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_rffe_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_efs_sync_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_baseband_1,NA,4294967295,1835103794,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_baseband_2,NA,4294967295,50,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_gsbBase_1,NA,4294967295,31,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_modechgDelay_1,NA,4294967295,2000,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_rffeBusNr_1,NA,4294967295,7,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_basebandipc_1,NA,4294967295,1885563237,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_baseband_ftm_1,NA,4294967295,1835103794,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_baseband_ftm_2,NA,4294967295,50,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_gpioSubsysBase_1,NA,4294967295,49,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_gpioSubsys_1,NA,4294967295,254,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_dsAsyncBB_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbwarmresetdelay_1,NA,4294967295,150,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbPcieMarginTestSupport_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbQlinkBus_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbQlinkBus_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbQlinkBus_3,NA,4294967295,1127825730,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbQlinkBus_4,NA,4294967295,1177895216,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbwarmresetpinname_1,NA,4294967295,1650614130,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbwarmresetpinname_2,NA,4294967295,1937006448,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bbwarmresetpinname_3,NA,4294967295,1836408684,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bb_mca_1,NA,4294967295,1634741613,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bb_mca_2,NA,4294967295,6512946,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bb_audiolb_rate_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bb_audiolb_rate_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bb_audiolb_rate_3,NA,4294967295,1127825729,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_bb_audiolb_rate_4,NA,4294967295,842215984,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_skuWskuMap_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_skuWskuMap_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_skuWskuMap_3,NA,4294967295,1127825721,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_skuWskuMap_4,NA,4294967295,1177956912,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_simTest2_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmiBusNumber_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_block_1,NA,4294967295,4280144,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_3,NA,4294967295,1128345669,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_4,NA,4294967295,960905520,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_btSPMIAckTimer_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmiBusNumberIDC_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_idc_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_idc_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_idc_3,NA,4294967295,1128345669,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_spmi_devices_idc_4,NA,4294967295,892613168,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_clksource_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_clksource_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_clksource_3,NA,4294967295,1127825719,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_clksource_4,NA,4294967295,859062576,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_pmtrans_supported_1,NA,4294967295,0,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcpmtrans_checkitems_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcpmtrans_checkitems_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcpmtrans_checkitems_3,NA,4294967295,1127825718,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcpmtrans_checkitems_4,NA,4294967295,1111769392,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_spmi_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcPmDev_1,NA,4294967295,1852203871,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcPmDev_2,NA,4294967295,28781,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_seProductName_1,NA,4294967295,7354163,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_seProductRevision_1,NA,4294967295,1882665823,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_seProductRevision_2,NA,4294967295,1936601392,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_seProductRevision_3,NA,4294967295,48,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_reset_response_to_1,NA,4294967295,150,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfc_no_fwdwlpin_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_nfcAfcSupported_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_dfubyusbfs_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_sleepstates_1,NA,4294967295,1952539244,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_sleepstates_2,NA,4294967295,1698308153,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_sleepstates_3,NA,4294967295,1128346678,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_sleepstates_4,NA,4294967295,926364208,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_ap_1,NA,4294967295,1245065777,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,Platform_enablebbftmtx_1,NA,4294967295,1,0,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_Train_Time,NA,75000,25370,600,NA,us,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_FWDownload_time,NA,10000,7362,1000,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,WFR_time,NA,8000,23,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_FIRMWARE_VERSION,,1,1,0,,,,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_SNUM,NA,NA,4280864160,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_HWID,NA,NA,162,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_MDMVER,NA,NA,2,NA,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,PCIE Link Speed,NA,2147483647,1,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.2_l1.2,NA,10,0.452,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,entry_l0,NA,2147483647,150,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,entry_l1,NA,2147483647,300,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,entry_l11,NA,2147483647,0,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,entry_l12,NA,2147483647,150,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,time_l0,NA,2147483647,27.06599999999999,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,time_l1,NA,2147483647,5.807,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,time_l11,NA,2147483647,0,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,time_l12,NA,2147483647,521.8229999999999,-2147483648,NA,,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_RTRANS_GEN1_l1.2_ATPUT,NA,250,116.2243405009975,100,NA,MBps,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.2_l1.1,NA,10,0.413,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.1_l1,NA,10,0.226,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1_l1.1,NA,10,0.413,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.1_l1.1,NA,10,0.411,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.1_l1.2,NA,10,0.46,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.2_l0,NA,10,0.233,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l0_l0,NA,10,0.232,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l0_l3,NA,10,0.124,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l3_l1,NA,10,0.24,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1_l0,NA,10,0.235,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l0_l1.1,NA,10,0.424,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.2_l3,NA,10,0.132,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l3_l3,NA,10,0.136,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1_l1,NA,10,0.24,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l0_l1.2,NA,10,0.466,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_RTRANS_GEN2_l1.2_ATPUT,NA,500,201.2139122091628,170,NA,MBps,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l3_l0,NA,10,0.254,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l0_l1,NA,10,0.24,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1_l1.2,NA,10,0.462,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l3_l1.1,NA,10,0.436,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_RTRANS_GEN3_l1.2_ATPUT,NA,1000,306.332456909144,290,NA,MBps,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.1_l3,NA,10,0.134,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_RTRANS_GEN4_l1.2_ATPUT,NA,2000,413.1403383486419,390,NA,MBps,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1.1_l0,NA,10,0.232,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,pcie_pmchg_l1_l3,NA,10,0.128,0,NA,ms,0,PASS,No user failure message was provided,,,
,,RF,SmokeyTest_WDFU,BB_DS_ENTER,NA,0,0,0,NA,us,0,PASS,No user failure message was provided,,,
